===============================================================================
Id,TSLA,len,datetime,open,high,low,close,volume,openinterest,adjclose,TestStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
236,TSLA,236,2018-12-07 23:59:59.999989,369.0,379.49,357.65,357.97,11511200.0,0.0,357.970001,TestStrategy,236,737035.9999999999,Broker,236,1000.0,1000.0,BuySell,236,,,Trades - Net Profit/Loss,236,,
237,TSLA,237,2018-12-10 23:59:59.999989,360.0,365.98,353.12,365.15,6613500.0,0.0,365.149994,TestStrategy,237,737038.9999999999,Broker,237,1000.0,1000.0,BuySell,237,,,Trades - Net Profit/Loss,237,,
238,TSLA,238,2018-12-11 23:59:59.999989,369.91,372.17,360.23,366.76,6308800.0,0.0,366.76001,TestStrategy,238,737039.9999999999,Broker,238,1000.0,1000.0,BuySell,238,,,Trades - Net Profit/Loss,238,,
239,TSLA,239,2018-12-12 23:59:59.999989,369.42,371.91,365.16,366.6,5027000.0,0.0,366.600006,TestStrategy,239,737040.9999999999,Broker,239,1000.0,1000.0,BuySell,239,,,Trades - Net Profit/Loss,239,,
240,TSLA,240,2018-12-13 23:59:59.999989,370.15,377.44,366.75,376.79,7365900.0,0.0,376.790009,TestStrategy,240,737041.9999999999,Broker,240,1000.0,1000.0,BuySell,240,,,Trades - Net Profit/Loss,240,,
241,TSLA,241,2018-12-14 23:59:59.999989,375.0,377.87,364.33,365.71,6337600.0,0.0,365.709991,TestStrategy,241,737042.9999999999,Broker,241,1000.0,1000.0,BuySell,241,,,Trades - Net Profit/Loss,241,,
242,TSLA,242,2018-12-17 23:59:59.999989,362.0,365.7,343.88,348.42,7674000.0,0.0,348.420013,TestStrategy,242,737045.9999999999,Broker,242,1000.0,1000.0,BuySell,242,,,Trades - Net Profit/Loss,242,,
243,TSLA,243,2018-12-18 23:59:59.999989,350.54,351.55,333.69,337.03,7100000.0,0.0,337.029999,TestStrategy,243,737046.9999999999,Broker,243,1000.0,1000.0,BuySell,243,,,Trades - Net Profit/Loss,243,,
244,TSLA,244,2018-12-19 23:59:59.999989,337.6,347.01,329.74,332.97,8274200.0,0.0,332.970001,TestStrategy,244,737047.9999999999,Broker,244,1000.0,1000.0,BuySell,244,,,Trades - Net Profit/Loss,244,,
245,TSLA,245,2018-12-20 23:59:59.999989,327.05,330.29,311.87,315.38,9071900.0,0.0,315.380005,TestStrategy,245,737048.9999999999,Broker,245,1000.0,1000.0,BuySell,245,,,Trades - Net Profit/Loss,245,,
246,TSLA,246,2018-12-21 23:59:59.999989,317.4,323.47,312.44,319.77,8016800.0,0.0,319.769989,TestStrategy,246,737049.9999999999,Broker,246,1000.0,1000.0,BuySell,246,,,Trades - Net Profit/Loss,246,,
247,TSLA,247,2018-12-24 23:59:59.999989,313.5,314.5,295.2,295.39,5559900.0,0.0,295.390015,TestStrategy,247,737052.9999999999,Broker,247,1000.0,1000.0,BuySell,247,,,Trades - Net Profit/Loss,247,,
248,TSLA,248,2018-12-26 23:59:59.999989,300.0,326.97,294.09,326.09,8163100.0,0.0,326.089996,TestStrategy,248,737054.9999999999,Broker,248,1000.0,1000.0,BuySell,248,,,Trades - Net Profit/Loss,248,,
249,TSLA,249,2018-12-27 23:59:59.999989,319.84,322.17,301.5,316.13,8575100.0,0.0,316.130005,TestStrategy,249,737055.9999999999,Broker,249,1000.0,1000.0,BuySell,249,,,Trades - Net Profit/Loss,249,,
250,TSLA,250,2018-12-28 23:59:59.999989,323.1,336.24,318.41,333.87,9939000.0,0.0,333.869995,TestStrategy,250,737056.9999999999,Broker,250,1000.0,1000.0,BuySell,250,,,Trades - Net Profit/Loss,250,,
251,TSLA,251,2018-12-31 23:59:59.999989,337.79,339.21,325.26,332.8,6302300.0,0.0,332.799988,TestStrategy,251,737059.9999999999,Broker,251,1000.0,1000.0,BuySell,251,,,Trades - Net Profit/Loss,251,,
252,TSLA,252,2019-01-02 23:59:59.999989,306.1,315.13,298.8,310.12,11658600.0,0.0,310.119995,TestStrategy,252,737061.9999999999,Broker,252,1000.0,1000.0,BuySell,252,,,Trades - Net Profit/Loss,252,,
253,TSLA,253,2019-01-03 23:59:59.999989,307.0,309.4,297.38,300.36,6965200.0,0.0,300.359985,TestStrategy,253,737062.9999999999,Broker,253,1000.0,1000.0,BuySell,253,,,Trades - Net Profit/Loss,253,,
254,TSLA,254,2019-01-04 23:59:59.999989,306.0,318.0,302.73,317.69,7394100.0,0.0,317.690002,TestStrategy,254,737063.9999999999,Broker,254,1000.0,1000.0,BuySell,254,,,Trades - Net Profit/Loss,254,,
255,TSLA,255,2019-01-07 23:59:59.999989,321.72,336.74,317.75,334.96,7551200.0,0.0,334.959991,TestStrategy,255,737066.9999999999,Broker,255,1000.0,1000.0,BuySell,255,,,Trades - Net Profit/Loss,255,,
256,TSLA,256,2019-01-08 23:59:59.999989,341.96,344.01,327.02,335.35,7008500.0,0.0,335.350006,TestStrategy,256,737067.9999999999,Broker,256,1000.0,1000.0,BuySell,256,,,Trades - Net Profit/Loss,256,,
257,TSLA,257,2019-01-09 23:59:59.999989,335.5,343.5,331.47,338.53,5432900.0,0.0,338.529999,TestStrategy,257,737068.9999999999,Broker,257,1000.0,1000.0,BuySell,257,,,Trades - Net Profit/Loss,257,,
258,TSLA,258,2019-01-10 23:59:59.999989,334.4,345.39,331.79,344.97,6056400.0,0.0,344.970001,TestStrategy,258,737069.9999999999,Broker,258,1000.0,1000.0,BuySell,258,,,Trades - Net Profit/Loss,258,,
259,TSLA,259,2019-01-11 23:59:59.999989,342.09,348.41,338.77,347.26,5039100.0,0.0,347.26001,TestStrategy,259,737070.9999999999,Broker,259,1000.0,1000.0,BuySell,259,,,Trades - Net Profit/Loss,259,,
260,TSLA,260,2019-01-14 23:59:59.999989,342.38,342.5,334.0,334.4,5247300.0,0.0,334.399994,TestStrategy,260,737073.9999999999,Broker,260,1000.0,1000.0,BuySell,260,,,Trades - Net Profit/Loss,260,,
261,TSLA,261,2019-01-15 23:59:59.999989,335.0,348.8,334.5,344.43,6056600.0,0.0,344.429993,TestStrategy,261,737074.9999999999,Broker,261,1000.0,1000.0,BuySell,261,,,Trades - Net Profit/Loss,261,,
262,TSLA,262,2019-01-16 23:59:59.999989,344.78,352.0,343.5,346.05,4691700.0,0.0,346.049988,TestStrategy,262,737075.9999999999,Broker,262,1000.0,1000.0,BuySell,262,,,Trades - Net Profit/Loss,262,,
263,TSLA,263,2019-01-17 23:59:59.999989,346.21,351.5,344.15,347.31,3676700.0,0.0,347.309998,TestStrategy,263,737076.9999999999,Broker,263,1000.0,1000.0,BuySell,263,,,Trades - Net Profit/Loss,263,,
264,TSLA,264,2019-01-18 23:59:59.999989,323.0,327.13,299.73,302.26,24150800.0,0.0,302.26001,TestStrategy,264,737077.9999999999,Broker,264,1000.0,1000.0,BuySell,264,,,Trades - Net Profit/Loss,264,,
265,TSLA,265,2019-01-22 23:59:59.999989,304.82,308.0,295.5,298.92,12066700.0,0.0,298.920013,TestStrategy,265,737081.9999999999,Broker,265,1000.0,1000.0,BuySell,265,,,Trades - Net Profit/Loss,265,,
266,TSLA,266,2019-01-23 23:59:59.999989,292.5,294.5,281.69,287.59,12530000.0,0.0,287.589996,TestStrategy,266,737082.9999999999,Broker,266,1000.0,1000.0,BuySell,266,,,Trades - Net Profit/Loss,266,,
267,TSLA,267,2019-01-24 23:59:59.999989,283.03,293.68,279.28,291.51,8012200.0,0.0,291.51001,TestStrategy,267,737083.9999999999,Broker,267,1000.0,1000.0,BuySell,267,,,Trades - Net Profit/Loss,267,,
268,TSLA,268,2019-01-25 23:59:59.999989,294.39,298.52,289.55,297.04,7249600.0,0.0,297.040009,TestStrategy,268,737084.9999999999,Broker,268,1000.0,1000.0,BuySell,268,,,Trades - Net Profit/Loss,268,,
269,TSLA,269,2019-01-28 23:59:59.999989,292.91,297.46,287.75,296.38,6423300.0,0.0,296.380005,TestStrategy,269,737087.9999999999,Broker,269,1000.0,1000.0,BuySell,269,,,Trades - Net Profit/Loss,269,,
270,TSLA,270,2019-01-29 23:59:59.999989,295.27,298.56,291.8,297.46,4621700.0,0.0,297.459991,TestStrategy,270,737088.9999999999,Broker,270,1000.0,1000.0,BuySell,270,,,Trades - Net Profit/Loss,270,,
271,TSLA,271,2019-01-30 23:59:59.999989,300.45,309.0,298.49,308.77,11250300.0,0.0,308.769989,TestStrategy,271,737089.9999999999,Broker,271,1000.0,1000.0,BuySell,271,,,Trades - Net Profit/Loss,271,,
272,TSLA,272,2019-01-31 23:59:59.999989,301.0,311.56,294.0,307.02,12569200.0,0.0,307.019989,TestStrategy,272,737090.9999999999,Broker,272,1000.0,1000.0,BuySell,272,,,Trades - Net Profit/Loss,272,,
273,TSLA,273,2019-02-01 23:59:59.999989,305.42,316.1,303.5,312.21,7283400.0,0.0,312.209991,TestStrategy,273,737091.9999999999,Broker,273,1000.0,1000.0,BuySell,273,,,Trades - Net Profit/Loss,273,,
274,TSLA,274,2019-02-04 23:59:59.999989,312.98,315.3,301.88,312.89,7352100.0,0.0,312.890015,TestStrategy,274,737094.9999999999,Broker,274,1000.0,1000.0,BuySell,274,,,Trades - Net Profit/Loss,274,,
275,TSLA,275,2019-02-05 23:59:59.999989,312.49,322.44,312.25,321.35,6742800.0,0.0,321.350006,TestStrategy,275,737095.9999999999,Broker,275,1000.0,1000.0,BuySell,275,,,Trades - Net Profit/Loss,275,,
276,TSLA,276,2019-02-06 23:59:59.999989,319.59,324.24,315.62,317.22,5038500.0,0.0,317.220001,TestStrategy,276,737096.9999999999,Broker,276,1000.0,1000.0,BuySell,276,,,Trades - Net Profit/Loss,276,,
277,TSLA,277,2019-02-07 23:59:59.999989,313.3,314.7,303.0,307.51,6520600.0,0.0,307.51001,TestStrategy,277,737097.9999999999,Broker,277,1000.0,1000.0,BuySell,277,,,Trades - Net Profit/Loss,277,,
278,TSLA,278,2019-02-08 23:59:59.999989,306.83,307.45,298.5,305.8,5844200.0,0.0,305.799988,TestStrategy,278,737098.9999999999,Broker,278,1000.0,1000.0,BuySell,278,,,Trades - Net Profit/Loss,278,,
279,TSLA,279,2019-02-11 23:59:59.999989,311.6,318.6,310.5,312.84,7129700.0,0.0,312.839996,TestStrategy,279,737101.9999999999,Broker,279,1000.0,1000.0,BuySell,279,,,Trades - Net Profit/Loss,279,,
280,TSLA,280,2019-02-12 23:59:59.999989,316.2,318.19,309.62,311.81,5517600.0,0.0,311.809998,TestStrategy,280,737102.9999999999,Broker,280,1000.0,1000.0,BuySell,280,,,Trades - Net Profit/Loss,280,,
281,TSLA,281,2019-02-13 23:59:59.999989,312.35,312.75,305.57,308.17,5141600.0,0.0,308.170013,TestStrategy,281,737103.9999999999,Broker,281,1000.0,1000.0,BuySell,281,,,Trades - Net Profit/Loss,281,,
282,TSLA,282,2019-02-14 23:59:59.999989,303.38,306.77,301.0,303.77,5200800.0,0.0,303.769989,TestStrategy,282,737104.9999999999,Broker,282,1000.0,1000.0,BuySell,282,,,Trades - Net Profit/Loss,282,,
283,TSLA,283,2019-02-15 23:59:59.999989,304.5,308.0,303.9,307.88,3904900.0,0.0,307.880005,TestStrategy,283,737105.9999999999,Broker,283,1000.0,1000.0,BuySell,283,,,Trades - Net Profit/Loss,283,,
284,TSLA,284,2019-02-19 23:59:59.999989,306.56,311.54,305.47,305.64,4168400.0,0.0,305.640015,TestStrategy,284,737109.9999999999,Broker,284,1000.0,1000.0,BuySell,284,,,Trades - Net Profit/Loss,284,,
285,TSLA,285,2019-02-20 23:59:59.999989,304.41,306.3,299.0,302.56,7142100.0,0.0,302.559998,TestStrategy,285,737110.9999999999,Broker,285,1000.0,1000.0,BuySell,285,,,Trades - Net Profit/Loss,285,,
286,TSLA,286,2019-02-21 23:59:59.999989,301.81,303.24,290.5,291.23,8909200.0,0.0,291.230011,TestStrategy,286,737111.9999999999,Broker,286,1000.0,1000.0,BuySell,286,,,Trades - Net Profit/Loss,286,,
287,TSLA,287,2019-02-22 23:59:59.999989,294.49,296.5,292.1,294.71,5740600.0,0.0,294.709991,TestStrategy,287,737112.9999999999,Broker,287,1000.0,1000.0,BuySell,287,,,Trades - Net Profit/Loss,287,,
288,TSLA,288,2019-02-25 23:59:59.999989,297.91,302.9,297.0,298.77,6626500.0,0.0,298.769989,TestStrategy,288,737115.9999999999,Broker,288,1000.0,1000.0,BuySell,288,,,Trades - Net Profit/Loss,288,,
289,TSLA,289,2019-02-26 23:59:59.999989,292.22,302.01,288.77,297.86,8582500.0,0.0,297.859985,TestStrategy,289,737116.9999999999,Broker,289,1000.0,1000.0,BuySell,289,,,Trades - Net Profit/Loss,289,,
290,TSLA,290,2019-02-27 23:59:59.999989,301.78,316.3,300.55,314.74,11183900.0,0.0,314.73999,TestStrategy,290,737117.9999999999,Broker,290,1000.0,1000.0,BuySell,290,,,Trades - Net Profit/Loss,290,,
291,TSLA,291,2019-02-28 23:59:59.999989,318.92,320.0,310.81,319.88,10520700.0,0.0,319.880005,TestStrategy,291,737118.9999999999,Broker,291,1000.0,1000.0,BuySell,291,,,Trades - Net Profit/Loss,291,,
292,TSLA,292,2019-03-01 23:59:59.999989,306.94,307.13,291.9,294.79,22911400.0,0.0,294.790009,TestStrategy,292,737119.9999999999,Broker,292,1000.0,1000.0,BuySell,292,,,Trades - Net Profit/Loss,292,,
293,TSLA,293,2019-03-04 23:59:59.999989,298.12,299.0,282.78,285.36,17096800.0,0.0,285.359985,TestStrategy,293,737122.9999999999,Broker,293,1000.0,1000.0,BuySell,293,,,Trades - Net Profit/Loss,293,,
294,TSLA,294,2019-03-05 23:59:59.999989,282.0,284.0,270.1,276.54,18764700.0,0.0,276.540009,TestStrategy,294,737123.9999999999,Broker,294,1000.0,1000.0,BuySell,294,,,Trades - Net Profit/Loss,294,,
295,TSLA,295,2019-03-06 23:59:59.999989,276.48,281.51,274.39,276.24,10335500.0,0.0,276.23999,TestStrategy,295,737124.9999999999,Broker,295,1000.0,1000.0,BuySell,295,,,Trades - Net Profit/Loss,295,,
296,TSLA,296,2019-03-07 23:59:59.999989,278.84,284.7,274.25,276.59,9442500.0,0.0,276.589996,TestStrategy,296,737125.9999999999,Broker,296,1000.0,1000.0,BuySell,296,,,Trades - Net Profit/Loss,296,,
297,TSLA,297,2019-03-08 23:59:59.999989,276.91,285.59,275.89,284.14,8819600.0,0.0,284.140015,TestStrategy,297,737126.9999999999,Broker,297,1000.0,1000.0,BuySell,297,,,Trades - Net Profit/Loss,297,,
298,TSLA,298,2019-03-11 23:59:59.999989,283.52,291.28,280.5,290.92,7392300.0,0.0,290.920013,TestStrategy,298,737129.9999999999,Broker,298,1000.0,1000.0,BuySell,298,,,Trades - Net Profit/Loss,298,,
299,TSLA,299,2019-03-12 23:59:59.999989,286.49,288.07,281.06,283.36,7504100.0,0.0,283.359985,TestStrategy,299,737130.9999999999,Broker,299,1000.0,1000.0,BuySell,299,,,Trades - Net Profit/Loss,299,,
300,TSLA,300,2019-03-13 23:59:59.999989,283.9,291.99,282.7,288.96,6844700.0,0.0,288.959991,TestStrategy,300,737131.9999999999,Broker,300,1000.0,1000.0,BuySell,300,,,Trades - Net Profit/Loss,300,,
301,TSLA,301,2019-03-14 23:59:59.999989,292.45,295.39,288.29,289.96,7103400.0,0.0,289.959991,TestStrategy,301,737132.9999999999,Broker,301,1000.0,1000.0,BuySell,301,,,Trades - Net Profit/Loss,301,,
302,TSLA,302,2019-03-15 23:59:59.999989,283.51,283.72,274.4,275.43,14785500.0,0.0,275.429993,TestStrategy,302,737133.9999999999,Broker,302,1000.0,1000.0,BuySell,302,,,Trades - Net Profit/Loss,302,,
303,TSLA,303,2019-03-18 23:59:59.999989,276.0,278.05,267.3,269.49,10281000.0,0.0,269.48999,TestStrategy,303,737136.9999999999,Broker,303,1000.0,1000.0,BuySell,303,,,Trades - Net Profit/Loss,303,,
304,TSLA,304,2019-03-19 23:59:59.999989,267.5,273.3,263.46,267.47,11800600.0,0.0,267.470001,TestStrategy,304,737137.9999999999,Broker,304,1000.0,1000.0,BuySell,304,,,Trades - Net Profit/Loss,304,,
305,TSLA,305,2019-03-20 23:59:59.999989,269.69,274.97,266.3,273.6,6908200.0,0.0,273.600006,TestStrategy,305,737138.9999999999,Broker,305,1000.0,1000.0,BuySell,305,,,Trades - Net Profit/Loss,305,,
306,TSLA,306,2019-03-21 23:59:59.999989,272.6,276.45,268.45,274.02,5947100.0,0.0,274.019989,TestStrategy,306,737139.9999999999,Broker,306,1000.0,1000.0,BuySell,306,,,Trades - Net Profit/Loss,306,,
307,TSLA,307,2019-03-22 23:59:59.999989,272.58,272.8,264.0,264.53,8745600.0,0.0,264.529999,TestStrategy,307,737140.9999999999,Broker,307,1000.0,1000.0,BuySell,307,,,Trades - Net Profit/Loss,307,,
308,TSLA,308,2019-03-25 23:59:59.999989,259.71,263.18,254.46,260.42,10215000.0,0.0,260.420013,TestStrategy,308,737143.9999999999,Broker,308,1000.0,1000.0,BuySell,308,,,Trades - Net Profit/Loss,308,,
309,TSLA,309,2019-03-26 23:59:59.999989,264.44,270.26,264.43,267.77,7350900.0,0.0,267.769989,TestStrategy,309,737144.9999999999,Broker,309,1000.0,1000.0,BuySell,309,,,Trades - Net Profit/Loss,309,,
310,TSLA,310,2019-03-27 23:59:59.999989,268.75,275.37,268.18,274.83,8779200.0,0.0,274.829987,TestStrategy,310,737145.9999999999,Broker,310,1000.0,1000.0,BuySell,310,,,Trades - Net Profit/Loss,310,,
311,TSLA,311,2019-03-28 23:59:59.999989,277.16,280.33,275.1,278.62,6774100.0,0.0,278.619995,TestStrategy,311,737146.9999999999,Broker,311,1000.0,1000.0,BuySell,311,,,Trades - Net Profit/Loss,311,,
312,TSLA,312,2019-03-29 23:59:59.999989,278.7,280.16,274.5,279.86,5991300.0,0.0,279.859985,TestStrategy,312,737147.9999999999,Broker,312,1000.0,1000.0,BuySell,312,,,Trades - Net Profit/Loss,312,,
313,TSLA,313,2019-04-01 23:59:59.999989,282.62,289.2,281.28,289.18,8110400.0,0.0,289.179993,TestStrategy,313,737150.9999999999,Broker,313,1000.0,1000.0,BuySell,313,,,Trades - Net Profit/Loss,313,,
314,TSLA,314,2019-04-02 23:59:59.999989,288.3,289.44,283.88,285.88,5478900.0,0.0,285.880005,TestStrategy,314,737151.9999999999,Broker,314,1000.0,1000.0,BuySell,314,,,Trades - Net Profit/Loss,314,,
315,TSLA,315,2019-04-03 23:59:59.999989,287.32,296.17,287.17,291.81,7929900.0,0.0,291.809998,TestStrategy,315,737152.9999999999,Broker,315,1000.0,1000.0,BuySell,315,,,Trades - Net Profit/Loss,315,,
316,TSLA,316,2019-04-04 23:59:59.999989,261.89,271.2,260.59,267.78,23720700.0,0.0,267.779999,TestStrategy,316,737153.9999999999,Broker,316,1000.0,1000.0,BuySell,316,,,Trades - Net Profit/Loss,316,,
317,TSLA,317,2019-04-05 23:59:59.999989,269.86,276.1,266.11,274.96,13038300.0,0.0,274.959991,TestStrategy,317,737154.9999999999,Broker,317,1000.0,1000.0,BuySell,317,,,Trades - Net Profit/Loss,317,,
318,TSLA,318,2019-04-08 23:59:59.999989,277.69,281.16,270.44,273.2,10410400.0,0.0,273.200012,TestStrategy,318,737157.9999999999,Broker,318,1000.0,1000.0,BuySell,318,,,Trades - Net Profit/Loss,318,,
319,TSLA,319,2019-04-09 23:59:59.999989,271.65,275.0,269.61,272.31,5904000.0,0.0,272.309998,TestStrategy,319,737158.9999999999,Broker,319,1000.0,1000.0,BuySell,319,,,Trades - Net Profit/Loss,319,,
320,TSLA,320,2019-04-10 23:59:59.999989,276.74,278.38,272.89,276.06,7061300.0,0.0,276.059998,TestStrategy,320,737159.9999999999,Broker,320,1000.0,1000.0,BuySell,320,,,Trades - Net Profit/Loss,320,,
321,TSLA,321,2019-04-11 23:59:59.999989,268.3,270.5,265.6,268.42,9835900.0,0.0,268.420013,TestStrategy,321,737160.9999999999,Broker,321,1000.0,1000.0,BuySell,321,,,Trades - Net Profit/Loss,321,,
322,TSLA,322,2019-04-12 23:59:59.999989,270.22,271.95,266.83,267.7,6746000.0,0.0,267.700012,TestStrategy,322,737161.9999999999,Broker,322,1000.0,1000.0,BuySell,322,,,Trades - Net Profit/Loss,322,,
323,TSLA,323,2019-04-15 23:59:59.999989,268.63,268.88,258.63,266.38,10038600.0,0.0,266.380005,TestStrategy,323,737164.9999999999,Broker,323,1000.0,1000.0,BuySell,323,,,Trades - Net Profit/Loss,323,,
324,TSLA,324,2019-04-16 23:59:59.999989,265.75,275.0,264.72,273.36,7272900.0,0.0,273.359985,TestStrategy,324,737165.9999999999,Broker,324,1000.0,1000.0,BuySell,324,,,Trades - Net Profit/Loss,324,,
325,TSLA,325,2019-04-17 23:59:59.999989,274.75,274.79,268.54,271.23,5126500.0,0.0,271.230011,TestStrategy,325,737166.9999999999,Broker,325,1000.0,1000.0,BuySell,325,,,Trades - Net Profit/Loss,325,,
326,TSLA,326,2019-04-18 23:59:59.999989,271.23,274.84,269.75,273.26,5876300.0,0.0,273.26001,TestStrategy,326,737167.9999999999,Broker,326,1000.0,1000.0,BuySell,326,,,Trades - Net Profit/Loss,326,,
327,TSLA,327,2019-04-22 23:59:59.999989,269.0,269.68,262.48,262.75,12147100.0,0.0,262.75,TestStrategy,327,737171.9999999999,Broker,327,1000.0,1000.0,BuySell,327,,,Trades - Net Profit/Loss,327,,
328,TSLA,328,2019-04-23 23:59:59.999989,260.15,265.6,255.75,263.9,10943900.0,0.0,263.899994,TestStrategy,328,737172.9999999999,Broker,328,1000.0,1000.0,BuySell,328,,,Trades - Net Profit/Loss,328,,
329,TSLA,329,2019-04-24 23:59:59.999989,263.85,265.32,258.0,258.66,10727500.0,0.0,258.660004,TestStrategy,329,737173.9999999999,Broker,329,1000.0,1000.0,BuySell,329,,,Trades - Net Profit/Loss,329,,
330,TSLA,330,2019-04-25 23:59:59.999989,255.0,259.0,246.07,247.63,21849400.0,0.0,247.630005,TestStrategy,330,737174.9999999999,Broker,330,1000.0,1000.0,BuySell,330,,,Trades - Net Profit/Loss,330,,
331,TSLA,331,2019-04-26 23:59:59.999989,246.5,246.68,231.13,235.14,22360700.0,0.0,235.139999,TestStrategy,331,737175.9999999999,Broker,331,1000.0,1000.0,BuySell,331,,,Trades - Net Profit/Loss,331,,
332,TSLA,332,2019-04-29 23:59:59.999989,235.86,243.98,232.17,241.47,16714500.0,0.0,241.470001,TestStrategy,332,737178.9999999999,Broker,332,1000.0,1000.0,BuySell,332,,,Trades - Net Profit/Loss,332,,
333,TSLA,333,2019-04-30 23:59:59.999989,242.06,244.21,237.0,238.69,9464600.0,0.0,238.690002,TestStrategy,333,737179.9999999999,Broker,333,1000.0,1000.0,BuySell,333,,,Trades - Net Profit/Loss,333,,
334,TSLA,334,2019-05-01 23:59:59.999989,238.85,240.0,231.5,234.01,10704400.0,0.0,234.009995,TestStrategy,334,737180.9999999999,Broker,334,1000.0,1000.0,BuySell,334,,,Trades - Net Profit/Loss,334,,
335,TSLA,335,2019-05-02 23:59:59.999989,245.52,247.13,237.72,244.1,18159300.0,0.0,244.100006,TestStrategy,335,737181.9999999999,Broker,335,1000.0,1000.0,BuySell,335,,,Trades - Net Profit/Loss,335,,
336,TSLA,336,2019-05-03 23:59:59.999989,243.86,256.61,243.49,255.03,23706800.0,0.0,255.029999,TestStrategy,336,737182.9999999999,Broker,336,1000.0,1000.0,BuySell,336,,,Trades - Net Profit/Loss,336,,
337,TSLA,337,2019-05-06 23:59:59.999989,250.02,258.35,248.5,255.34,10833900.0,0.0,255.339996,TestStrategy,337,737185.9999999999,Broker,337,1000.0,1000.0,BuySell,337,,,Trades - Net Profit/Loss,337,,
338,TSLA,338,2019-05-07 23:59:59.999989,256.8,257.21,245.1,247.06,10131400.0,0.0,247.059998,TestStrategy,338,737186.9999999999,Broker,338,1000.0,1000.0,BuySell,338,,,Trades - Net Profit/Loss,338,,
339,TSLA,339,2019-05-08 23:59:59.999989,246.94,250.6,244.2,244.84,6176400.0,0.0,244.839996,TestStrategy,339,737187.9999999999,Broker,339,1000.0,1000.0,BuySell,339,,,Trades - Net Profit/Loss,339,,
340,TSLA,340,2019-05-09 23:59:59.999989,242.0,243.68,236.94,241.98,6711400.0,0.0,241.979996,TestStrategy,340,737188.9999999999,Broker,340,1000.0,1000.0,BuySell,340,,,Trades - Net Profit/Loss,340,,
341,TSLA,341,2019-05-10 23:59:59.999989,239.75,241.99,236.02,239.52,7008300.0,0.0,239.520004,TestStrategy,341,737189.9999999999,Broker,341,1000.0,1000.0,BuySell,341,,,Trades - Net Profit/Loss,341,,
342,TSLA,342,2019-05-13 23:59:59.999989,232.01,232.47,224.5,227.01,10834800.0,0.0,227.009995,TestStrategy,342,737192.9999999999,Broker,342,1000.0,1000.0,BuySell,342,,,Trades - Net Profit/Loss,342,,
343,TSLA,343,2019-05-14 23:59:59.999989,229.3,234.5,228.0,232.31,7252400.0,0.0,232.309998,TestStrategy,343,737193.9999999999,Broker,343,1000.0,1000.0,BuySell,343,,,Trades - Net Profit/Loss,343,,
344,TSLA,344,2019-05-15 23:59:59.999989,229.32,232.44,225.25,231.95,7296000.0,0.0,231.949997,TestStrategy,344,737194.9999999999,Broker,344,1000.0,1000.0,BuySell,344,,,Trades - Net Profit/Loss,344,,
345,TSLA,345,2019-05-16 23:59:59.999989,229.49,231.0,226.5,228.33,7483300.0,0.0,228.330002,TestStrategy,345,737195.9999999999,Broker,345,1000.0,1000.0,BuySell,345,,,Trades - Net Profit/Loss,345,,
346,TSLA,346,2019-05-17 23:59:59.999989,221.96,222.24,208.92,211.03,17786700.0,0.0,211.029999,TestStrategy,346,737196.9999999999,Broker,346,1000.0,1000.0,BuySell,346,,,Trades - Net Profit/Loss,346,,
347,TSLA,347,2019-05-20 23:59:59.999989,202.8,206.0,195.25,205.36,20526200.0,0.0,205.360001,TestStrategy,347,737199.9999999999,Broker,347,1000.0,1000.0,BuySell,347,,,Trades - Net Profit/Loss,347,,
348,TSLA,348,2019-05-21 23:59:59.999989,197.76,207.4,196.04,205.08,18003900.0,0.0,205.080002,TestStrategy,348,737200.9999999999,Broker,348,1000.0,1000.0,BuySell,348,,,Trades - Net Profit/Loss,348,,
349,TSLA,349,2019-05-22 23:59:59.999989,199.1,203.94,191.78,192.73,18685200.0,0.0,192.729996,TestStrategy,349,737201.9999999999,Broker,349,1000.0,1000.0,BuySell,349,,,Trades - Net Profit/Loss,349,,
350,TSLA,350,2019-05-23 23:59:59.999989,194.34,199.47,186.22,195.49,26547100.0,0.0,195.490005,TestStrategy,350,737202.9999999999,Broker,350,1000.0,1000.0,BuySell,350,,,Trades - Net Profit/Loss,350,,
351,TSLA,351,2019-05-24 23:59:59.999989,199.83,199.98,188.75,190.63,14136600.0,0.0,190.630005,TestStrategy,351,737203.9999999999,Broker,351,1000.0,1000.0,BuySell,351,,,Trades - Net Profit/Loss,351,,
352,TSLA,352,2019-05-28 23:59:59.999989,191.2,195.0,187.85,188.7,10312900.0,0.0,188.699997,TestStrategy,352,737207.9999999999,Broker,352,1000.0,1000.0,BuySell,352,,,Trades - Net Profit/Loss,352,,
353,TSLA,353,2019-05-29 23:59:59.999989,187.1,192.39,185.04,189.86,11968600.0,0.0,189.860001,TestStrategy,353,737208.9999999999,Broker,353,1000.0,1000.0,BuySell,353,,,Trades - Net Profit/Loss,353,,
354,TSLA,354,2019-05-30 23:59:59.999989,188.75,192.26,187.02,188.22,7926500.0,0.0,188.220001,TestStrategy,354,737209.9999999999,Broker,354,1000.0,1000.0,BuySell,354,,,Trades - Net Profit/Loss,354,,
