===============================================================================
Id,TSLA,len,datetime,open,high,low,close,volume,openinterest,adjclose,TestStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
119,TSLA,119,2019-06-21 23:59:59.999989,216.22,222.18,215.5,221.86,8202100.0,0.0,221.860001,TestStrategy,119,737231.9999999999,Broker,119,1000.0,1000.0,BuySell,119,,,Trades - Net Profit/Loss,119,,
120,TSLA,120,2019-06-24 23:59:59.999989,223.24,225.86,221.02,223.64,5750800.0,0.0,223.639999,TestStrategy,120,737234.9999999999,Broker,120,1000.0,1000.0,BuySell,120,,,Trades - Net Profit/Loss,120,,
121,TSLA,121,2019-06-25 23:59:59.999989,224.39,225.34,219.49,219.76,6182100.0,0.0,219.759995,TestStrategy,121,737235.9999999999,Broker,121,1000.0,1000.0,BuySell,121,,,Trades - Net Profit/Loss,121,,
122,TSLA,122,2019-06-26 23:59:59.999989,220.31,227.23,218.1,219.27,8507200.0,0.0,219.270004,TestStrategy,122,737236.9999999999,Broker,122,1000.0,1000.0,BuySell,122,,,Trades - Net Profit/Loss,122,,
123,TSLA,123,2019-06-27 23:59:59.999989,219.45,222.9,217.35,222.84,6339700.0,0.0,222.839996,TestStrategy,123,737237.9999999999,Broker,123,1000.0,1000.0,BuySell,123,,,Trades - Net Profit/Loss,123,,
124,TSLA,124,2019-06-28 23:59:59.999989,220.99,225.17,220.8,223.46,6851400.0,0.0,223.460007,TestStrategy,124,737238.9999999999,Broker,124,1000.0,1000.0,BuySell,124,,,Trades - Net Profit/Loss,124,,
125,TSLA,125,2019-07-01 23:59:59.999989,230.21,233.1,226.28,227.17,8238000.0,0.0,227.169998,TestStrategy,125,737241.9999999999,Broker,125,1000.0,1000.0,BuySell,125,,,Trades - Net Profit/Loss,125,,
126,TSLA,126,2019-07-02 23:59:59.999989,228.89,229.15,222.22,224.55,9259000.0,0.0,224.550003,TestStrategy,126,737242.9999999999,Broker,126,1000.0,1000.0,BuySell,126,,,Trades - Net Profit/Loss,126,,
127,TSLA,127,2019-07-03 23:59:59.999989,239.39,241.57,234.51,234.9,14201100.0,0.0,234.899994,TestStrategy,127,737243.9999999999,Broker,127,1000.0,1000.0,BuySell,127,,,Trades - Net Profit/Loss,127,,
128,TSLA,128,2019-07-05 23:59:59.999989,234.57,235.45,230.8,233.1,7065700.0,0.0,233.100006,TestStrategy,128,737245.9999999999,Broker,128,1000.0,1000.0,BuySell,128,,,Trades - Net Profit/Loss,128,,
129,TSLA,129,2019-07-08 23:59:59.999989,231.24,232.25,228.66,230.34,5880500.0,0.0,230.339996,TestStrategy,129,737248.9999999999,Broker,129,1000.0,1000.0,BuySell,129,,,Trades - Net Profit/Loss,129,,
130,TSLA,130,2019-07-09 23:59:59.999989,228.97,231.0,227.28,230.06,6190800.0,0.0,230.059998,TestStrategy,130,737249.9999999999,Broker,130,1000.0,1000.0,BuySell,130,,,Trades - Net Profit/Loss,130,,
131,TSLA,131,2019-07-10 23:59:59.999989,234.15,238.94,233.14,238.92,9145700.0,0.0,238.919998,TestStrategy,131,737250.9999999999,Broker,131,1000.0,1000.0,BuySell,131,,,Trades - Net Profit/Loss,131,,
132,TSLA,132,2019-07-11 23:59:59.999989,238.14,241.5,235.8,238.6,7514400.0,0.0,238.600006,TestStrategy,132,737251.9999999999,Broker,132,1000.0,1000.0,BuySell,132,,,Trades - Net Profit/Loss,132,,
133,TSLA,133,2019-07-12 23:59:59.999989,239.75,245.38,239.71,245.08,9200500.0,0.0,245.080002,TestStrategy,133,737252.9999999999,Broker,133,1000.0,1000.0,BuySell,133,,,Trades - Net Profit/Loss,133,,
134,TSLA,134,2019-07-15 23:59:59.999989,248.0,254.42,244.86,253.5,11000100.0,0.0,253.5,TestStrategy,134,737255.9999999999,Broker,134,1000.0,1000.0,BuySell,134,,,Trades - Net Profit/Loss,134,,
135,TSLA,135,2019-07-16 23:59:59.999989,249.3,253.53,247.93,252.38,8149000.0,0.0,252.380005,TestStrategy,135,737256.9999999999,Broker,135,1000.0,1000.0,BuySell,135,,,Trades - Net Profit/Loss,135,,
136,TSLA,136,2019-07-17 23:59:59.999989,255.67,258.31,253.35,254.86,9764700.0,0.0,254.860001,TestStrategy,136,737257.9999999999,Broker,136,1000.0,1000.0,BuySell,136,,,Trades - Net Profit/Loss,136,,
137,TSLA,137,2019-07-18 23:59:59.999989,255.05,255.75,251.89,253.54,4764500.0,0.0,253.539993,TestStrategy,137,737258.9999999999,Broker,137,1000.0,1000.0,BuySell,137,,,Trades - Net Profit/Loss,137,,
138,TSLA,138,2019-07-19 23:59:59.999989,255.69,259.96,254.62,258.18,7048400.0,0.0,258.179993,TestStrategy,138,737259.9999999999,Broker,138,1000.0,1000.0,BuySell,138,,,Trades - Net Profit/Loss,138,,
139,TSLA,139,2019-07-22 23:59:59.999989,258.75,262.15,254.19,255.68,6842400.0,0.0,255.679993,TestStrategy,139,737262.9999999999,Broker,139,1000.0,1000.0,BuySell,139,,,Trades - Net Profit/Loss,139,,
140,TSLA,140,2019-07-23 23:59:59.999989,256.71,260.48,254.5,260.17,5023100.0,0.0,260.170013,TestStrategy,140,737263.9999999999,Broker,140,1000.0,1000.0,BuySell,140,,,Trades - Net Profit/Loss,140,,
141,TSLA,141,2019-07-24 23:59:59.999989,259.17,266.07,258.16,264.88,11072800.0,0.0,264.880005,TestStrategy,141,737264.9999999999,Broker,141,1000.0,1000.0,BuySell,141,,,Trades - Net Profit/Loss,141,,
142,TSLA,142,2019-07-25 23:59:59.999989,233.5,234.5,225.55,228.82,22418300.0,0.0,228.820007,TestStrategy,142,737265.9999999999,Broker,142,1000.0,1000.0,BuySell,142,,,Trades - Net Profit/Loss,142,,
143,TSLA,143,2019-07-26 23:59:59.999989,226.92,230.26,222.25,228.04,10027700.0,0.0,228.039993,TestStrategy,143,737266.9999999999,Broker,143,1000.0,1000.0,BuySell,143,,,Trades - Net Profit/Loss,143,,
144,TSLA,144,2019-07-29 23:59:59.999989,227.09,235.94,226.03,235.77,9273300.0,0.0,235.770004,TestStrategy,144,737269.9999999999,Broker,144,1000.0,1000.0,BuySell,144,,,Trades - Net Profit/Loss,144,,
145,TSLA,145,2019-07-30 23:59:59.999989,232.9,243.36,232.18,242.26,8109000.0,0.0,242.259995,TestStrategy,145,737270.9999999999,Broker,145,1000.0,1000.0,BuySell,145,,,Trades - Net Profit/Loss,145,,
146,TSLA,146,2019-07-31 23:59:59.999989,243.0,246.68,236.65,241.61,9178200.0,0.0,241.610001,TestStrategy,146,737271.9999999999,Broker,146,1000.0,1000.0,BuySell,146,,,Trades - Net Profit/Loss,146,,
147,TSLA,147,2019-08-01 23:59:59.999989,242.65,244.51,231.77,233.85,8259500.0,0.0,233.850006,TestStrategy,147,737272.9999999999,Broker,147,1000.0,1000.0,BuySell,147,,,Trades - Net Profit/Loss,147,,
148,TSLA,148,2019-08-02 23:59:59.999989,231.35,236.27,229.23,234.34,6136500.0,0.0,234.339996,TestStrategy,148,737273.9999999999,Broker,148,1000.0,1000.0,BuySell,148,,,Trades - Net Profit/Loss,148,,
149,TSLA,149,2019-08-05 23:59:59.999989,229.6,231.37,225.78,228.32,7028300.0,0.0,228.320007,TestStrategy,149,737276.9999999999,Broker,149,1000.0,1000.0,BuySell,149,,,Trades - Net Profit/Loss,149,,
150,TSLA,150,2019-08-06 23:59:59.999989,231.88,232.5,225.75,230.75,5564200.0,0.0,230.75,TestStrategy,150,737277.9999999999,Broker,150,1000.0,1000.0,BuySell,150,,,Trades - Net Profit/Loss,150,,
151,TSLA,151,2019-08-07 23:59:59.999989,226.5,233.57,225.8,233.42,4776500.0,0.0,233.419998,TestStrategy,151,737278.9999999999,Broker,151,1000.0,1000.0,BuySell,151,,,Trades - Net Profit/Loss,151,,
152,TSLA,152,2019-08-08 23:59:59.999989,234.45,239.8,232.65,238.3,5274300.0,0.0,238.300003,TestStrategy,152,737279.9999999999,Broker,152,1000.0,1000.0,BuySell,152,,,Trades - Net Profit/Loss,152,,
153,TSLA,153,2019-08-09 23:59:59.999989,236.05,238.96,233.81,235.01,3898200.0,0.0,235.009995,TestStrategy,153,737280.9999999999,Broker,153,1000.0,1000.0,BuySell,153,,,Trades - Net Profit/Loss,153,,
154,TSLA,154,2019-08-12 23:59:59.999989,232.99,235.77,228.75,229.01,4663900.0,0.0,229.009995,TestStrategy,154,737283.9999999999,Broker,154,1000.0,1000.0,BuySell,154,,,Trades - Net Profit/Loss,154,,
155,TSLA,155,2019-08-13 23:59:59.999989,228.81,236.0,227.55,235.0,4848100.0,0.0,235.0,TestStrategy,155,737284.9999999999,Broker,155,1000.0,1000.0,BuySell,155,,,Trades - Net Profit/Loss,155,,
156,TSLA,156,2019-08-14 23:59:59.999989,231.21,231.5,216.69,219.62,9562600.0,0.0,219.619995,TestStrategy,156,737285.9999999999,Broker,156,1000.0,1000.0,BuySell,156,,,Trades - Net Profit/Loss,156,,
157,TSLA,157,2019-08-15 23:59:59.999989,220.86,221.56,211.55,215.64,8159600.0,0.0,215.639999,TestStrategy,157,737286.9999999999,Broker,157,1000.0,1000.0,BuySell,157,,,Trades - Net Profit/Loss,157,,
158,TSLA,158,2019-08-16 23:59:59.999989,216.66,222.24,216.02,219.94,5098500.0,0.0,219.940002,TestStrategy,158,737287.9999999999,Broker,158,1000.0,1000.0,BuySell,158,,,Trades - Net Profit/Loss,158,,
159,TSLA,159,2019-08-19 23:59:59.999989,224.21,227.83,221.7,226.83,5309600.0,0.0,226.830002,TestStrategy,159,737290.9999999999,Broker,159,1000.0,1000.0,BuySell,159,,,Trades - Net Profit/Loss,159,,
160,TSLA,160,2019-08-20 23:59:59.999989,227.62,229.09,224.54,225.86,4125200.0,0.0,225.860001,TestStrategy,160,737291.9999999999,Broker,160,1000.0,1000.0,BuySell,160,,,Trades - Net Profit/Loss,160,,
161,TSLA,161,2019-08-21 23:59:59.999989,222.01,223.22,217.6,220.83,7794300.0,0.0,220.830002,TestStrategy,161,737292.9999999999,Broker,161,1000.0,1000.0,BuySell,161,,,Trades - Net Profit/Loss,161,,
162,TSLA,162,2019-08-22 23:59:59.999989,222.8,225.4,218.22,222.15,6559000.0,0.0,222.149994,TestStrategy,162,737293.9999999999,Broker,162,1000.0,1000.0,BuySell,162,,,Trades - Net Profit/Loss,162,,
163,TSLA,163,2019-08-23 23:59:59.999989,219.97,221.17,211.0,211.4,8538600.0,0.0,211.399994,TestStrategy,163,737294.9999999999,Broker,163,1000.0,1000.0,BuySell,163,,,Trades - Net Profit/Loss,163,,
164,TSLA,164,2019-08-26 23:59:59.999989,213.6,215.02,211.54,215.0,5051900.0,0.0,215.0,TestStrategy,164,737297.9999999999,Broker,164,1000.0,1000.0,BuySell,164,,,Trades - Net Profit/Loss,164,,
165,TSLA,165,2019-08-27 23:59:59.999989,215.74,218.8,212.03,214.08,5416200.0,0.0,214.080002,TestStrategy,165,737298.9999999999,Broker,165,1000.0,1000.0,BuySell,165,,,Trades - Net Profit/Loss,165,,
166,TSLA,166,2019-08-28 23:59:59.999989,213.69,217.25,212.31,215.59,3225500.0,0.0,215.589996,TestStrategy,166,737299.9999999999,Broker,166,1000.0,1000.0,BuySell,166,,,Trades - Net Profit/Loss,166,,
167,TSLA,167,2019-08-29 23:59:59.999989,219.0,223.4,218.0,221.71,5179500.0,0.0,221.710007,TestStrategy,167,737300.9999999999,Broker,167,1000.0,1000.0,BuySell,167,,,Trades - Net Profit/Loss,167,,
168,TSLA,168,2019-08-30 23:59:59.999989,229.15,232.44,224.21,225.61,9320600.0,0.0,225.610001,TestStrategy,168,737301.9999999999,Broker,168,1000.0,1000.0,BuySell,168,,,Trades - Net Profit/Loss,168,,
169,TSLA,169,2019-09-03 23:59:59.999989,224.08,228.95,223.16,225.01,5354100.0,0.0,225.009995,TestStrategy,169,737305.9999999999,Broker,169,1000.0,1000.0,BuySell,169,,,Trades - Net Profit/Loss,169,,
170,TSLA,170,2019-09-04 23:59:59.999989,226.89,228.46,219.21,220.68,5761000.0,0.0,220.679993,TestStrategy,170,737306.9999999999,Broker,170,1000.0,1000.0,BuySell,170,,,Trades - Net Profit/Loss,170,,
171,TSLA,171,2019-09-05 23:59:59.999989,222.5,229.8,220.85,229.58,7395300.0,0.0,229.580002,TestStrategy,171,737307.9999999999,Broker,171,1000.0,1000.0,BuySell,171,,,Trades - Net Profit/Loss,171,,
172,TSLA,172,2019-09-06 23:59:59.999989,227.2,229.64,225.17,227.45,4189400.0,0.0,227.449997,TestStrategy,172,737308.9999999999,Broker,172,1000.0,1000.0,BuySell,172,,,Trades - Net Profit/Loss,172,,
173,TSLA,173,2019-09-09 23:59:59.999989,230.0,233.76,229.23,231.79,4802700.0,0.0,231.789993,TestStrategy,173,737311.9999999999,Broker,173,1000.0,1000.0,BuySell,173,,,Trades - Net Profit/Loss,173,,
174,TSLA,174,2019-09-10 23:59:59.999989,230.8,235.54,228.94,235.54,4883700.0,0.0,235.539993,TestStrategy,174,737312.9999999999,Broker,174,1000.0,1000.0,BuySell,174,,,Trades - Net Profit/Loss,174,,
175,TSLA,175,2019-09-11 23:59:59.999989,237.38,248.17,236.0,247.1,10042800.0,0.0,247.100006,TestStrategy,175,737313.9999999999,Broker,175,1000.0,1000.0,BuySell,175,,,Trades - Net Profit/Loss,175,,
176,TSLA,176,2019-09-12 23:59:59.999989,247.7,253.5,244.4,245.87,8581200.0,0.0,245.869995,TestStrategy,176,737314.9999999999,Broker,176,1000.0,1000.0,BuySell,176,,,Trades - Net Profit/Loss,176,,
177,TSLA,177,2019-09-13 23:59:59.999989,246.96,248.45,244.87,245.2,5313100.0,0.0,245.199997,TestStrategy,177,737315.9999999999,Broker,177,1000.0,1000.0,BuySell,177,,,Trades - Net Profit/Loss,177,,
178,TSLA,178,2019-09-16 23:59:59.999989,246.0,247.43,241.17,242.81,4728100.0,0.0,242.809998,TestStrategy,178,737318.9999999999,Broker,178,1000.0,1000.0,BuySell,178,,,Trades - Net Profit/Loss,178,,
179,TSLA,179,2019-09-17 23:59:59.999989,242.47,245.6,240.37,244.79,3865400.0,0.0,244.789993,TestStrategy,179,737319.9999999999,Broker,179,1000.0,1000.0,BuySell,179,,,Trades - Net Profit/Loss,179,,
180,TSLA,180,2019-09-18 23:59:59.999989,245.0,248.17,242.37,243.49,4170200.0,0.0,243.490005,TestStrategy,180,737320.9999999999,Broker,180,1000.0,1000.0,BuySell,180,,,Trades - Net Profit/Loss,180,,
181,TSLA,181,2019-09-19 23:59:59.999989,246.0,247.94,244.84,246.6,4795800.0,0.0,246.600006,TestStrategy,181,737321.9999999999,Broker,181,1000.0,1000.0,BuySell,181,,,Trades - Net Profit/Loss,181,,
182,TSLA,182,2019-09-20 23:59:59.999989,246.49,246.95,238.16,240.62,6353000.0,0.0,240.619995,TestStrategy,182,737322.9999999999,Broker,182,1000.0,1000.0,BuySell,182,,,Trades - Net Profit/Loss,182,,
183,TSLA,183,2019-09-23 23:59:59.999989,240.0,245.18,239.22,241.23,4340200.0,0.0,241.229996,TestStrategy,183,737325.9999999999,Broker,183,1000.0,1000.0,BuySell,183,,,Trades - Net Profit/Loss,183,,
184,TSLA,184,2019-09-24 23:59:59.999989,241.52,241.99,222.61,223.21,12891500.0,0.0,223.210007,TestStrategy,184,737326.9999999999,Broker,184,1000.0,1000.0,BuySell,184,,,Trades - Net Profit/Loss,184,,
185,TSLA,185,2019-09-25 23:59:59.999989,224.56,228.98,218.36,228.7,9427100.0,0.0,228.699997,TestStrategy,185,737327.9999999999,Broker,185,1000.0,1000.0,BuySell,185,,,Trades - Net Profit/Loss,185,,
186,TSLA,186,2019-09-26 23:59:59.999989,230.66,243.31,227.4,242.56,11884500.0,0.0,242.559998,TestStrategy,186,737328.9999999999,Broker,186,1000.0,1000.0,BuySell,186,,,Trades - Net Profit/Loss,186,,
187,TSLA,187,2019-09-27 23:59:59.999989,242.2,248.71,238.73,242.13,11116400.0,0.0,242.130005,TestStrategy,187,737329.9999999999,Broker,187,1000.0,1000.0,BuySell,187,,,Trades - Net Profit/Loss,187,,
188,TSLA,188,2019-09-30 23:59:59.999989,243.0,243.98,236.11,240.87,5879800.0,0.0,240.869995,TestStrategy,188,737332.9999999999,Broker,188,1000.0,1000.0,BuySell,188,,,Trades - Net Profit/Loss,188,,
189,TSLA,189,2019-10-01 23:59:59.999989,241.5,245.95,239.13,244.69,6162600.0,0.0,244.690002,TestStrategy,189,737333.9999999999,Broker,189,1000.0,1000.0,BuySell,189,,,Trades - Net Profit/Loss,189,,
190,TSLA,190,2019-10-02 23:59:59.999989,243.29,244.65,239.43,243.13,5631400.0,0.0,243.130005,TestStrategy,190,737334.9999999999,Broker,190,1000.0,1000.0,BuySell,190,,,Trades - Net Profit/Loss,190,,
191,TSLA,191,2019-10-03 23:59:59.999989,231.86,234.48,224.28,233.03,15084500.0,0.0,233.029999,TestStrategy,191,737335.9999999999,Broker,191,1000.0,1000.0,BuySell,191,,,Trades - Net Profit/Loss,191,,
192,TSLA,192,2019-10-04 23:59:59.999989,231.61,234.78,228.07,231.43,7995000.0,0.0,231.429993,TestStrategy,192,737336.9999999999,Broker,192,1000.0,1000.0,BuySell,192,,,Trades - Net Profit/Loss,192,,
193,TSLA,193,2019-10-07 23:59:59.999989,229.8,238.56,228.55,237.72,8064200.0,0.0,237.720001,TestStrategy,193,737339.9999999999,Broker,193,1000.0,1000.0,BuySell,193,,,Trades - Net Profit/Loss,193,,
194,TSLA,194,2019-10-08 23:59:59.999989,235.87,243.94,234.5,240.05,8678200.0,0.0,240.050003,TestStrategy,194,737340.9999999999,Broker,194,1000.0,1000.0,BuySell,194,,,Trades - Net Profit/Loss,194,,
195,TSLA,195,2019-10-09 23:59:59.999989,241.32,247.3,240.65,244.53,6894400.0,0.0,244.529999,TestStrategy,195,737341.9999999999,Broker,195,1000.0,1000.0,BuySell,195,,,Trades - Net Profit/Loss,195,,
196,TSLA,196,2019-10-10 23:59:59.999989,245.28,249.28,241.58,244.74,6283300.0,0.0,244.740005,TestStrategy,196,737342.9999999999,Broker,196,1000.0,1000.0,BuySell,196,,,Trades - Net Profit/Loss,196,,
197,TSLA,197,2019-10-11 23:59:59.999989,247.15,251.08,246.81,247.89,8475400.0,0.0,247.889999,TestStrategy,197,737343.9999999999,Broker,197,1000.0,1000.0,BuySell,197,,,Trades - Net Profit/Loss,197,,
198,TSLA,198,2019-10-14 23:59:59.999989,247.9,258.55,247.13,256.96,10205000.0,0.0,256.959991,TestStrategy,198,737346.9999999999,Broker,198,1000.0,1000.0,BuySell,198,,,Trades - Net Profit/Loss,198,,
199,TSLA,199,2019-10-15 23:59:59.999989,257.7,260.0,254.12,257.89,6432800.0,0.0,257.890015,TestStrategy,199,737347.9999999999,Broker,199,1000.0,1000.0,BuySell,199,,,Trades - Net Profit/Loss,199,,
200,TSLA,200,2019-10-16 23:59:59.999989,257.39,262.1,256.92,259.75,6684100.0,0.0,259.75,TestStrategy,200,737348.9999999999,Broker,200,1000.0,1000.0,BuySell,200,,,Trades - Net Profit/Loss,200,,
201,TSLA,201,2019-10-17 23:59:59.999989,262.5,264.78,260.17,261.97,4769300.0,0.0,261.970001,TestStrategy,201,737349.9999999999,Broker,201,1000.0,1000.0,BuySell,201,,,Trades - Net Profit/Loss,201,,
202,TSLA,202,2019-10-18 23:59:59.999989,260.7,262.8,255.1,256.95,5749800.0,0.0,256.950012,TestStrategy,202,737350.9999999999,Broker,202,1000.0,1000.0,BuySell,202,,,Trades - Net Profit/Loss,202,,
203,TSLA,203,2019-10-21 23:59:59.999989,258.33,259.5,250.18,253.5,5020300.0,0.0,253.5,TestStrategy,203,737353.9999999999,Broker,203,1000.0,1000.0,BuySell,203,,,Trades - Net Profit/Loss,203,,
204,TSLA,204,2019-10-22 23:59:59.999989,254.32,258.33,250.85,255.58,4600800.0,0.0,255.580002,TestStrategy,204,737354.9999999999,Broker,204,1000.0,1000.0,BuySell,204,,,Trades - Net Profit/Loss,204,,
205,TSLA,205,2019-10-23 23:59:59.999989,254.5,256.14,251.35,254.68,5261100.0,0.0,254.679993,TestStrategy,205,737355.9999999999,Broker,205,1000.0,1000.0,BuySell,205,,,Trades - Net Profit/Loss,205,,
206,TSLA,206,2019-10-24 23:59:59.999989,298.37,304.93,289.2,299.68,29720900.0,0.0,299.679993,TestStrategy,206,737356.9999999999,Broker,206,1000.0,1000.0,BuySell,206,,,Trades - Net Profit/Loss,206,,
207,TSLA,207,2019-10-25 23:59:59.999989,297.72,330.0,296.11,328.13,30006100.0,0.0,328.130005,TestStrategy,207,737357.9999999999,Broker,207,1000.0,1000.0,BuySell,207,,,Trades - Net Profit/Loss,207,,
208,TSLA,208,2019-10-28 23:59:59.999989,327.54,340.84,322.6,327.71,18870300.0,0.0,327.709991,TestStrategy,208,737360.9999999999,Broker,208,1000.0,1000.0,BuySell,208,,,Trades - Net Profit/Loss,208,,
209,TSLA,209,2019-10-29 23:59:59.999989,319.99,324.3,314.75,316.22,12684300.0,0.0,316.220001,TestStrategy,209,737361.9999999999,Broker,209,1000.0,1000.0,BuySell,209,,,Trades - Net Profit/Loss,209,,
210,TSLA,210,2019-10-30 23:59:59.999989,313.0,318.79,309.97,315.01,9641800.0,0.0,315.01001,TestStrategy,210,737362.9999999999,Broker,210,1000.0,1000.0,BuySell,210,,,Trades - Net Profit/Loss,210,,
211,TSLA,211,2019-10-31 23:59:59.999989,313.1,319.0,313.0,314.92,5067000.0,0.0,314.920013,TestStrategy,211,737363.9999999999,Broker,211,1000.0,1000.0,BuySell,211,,,Trades - Net Profit/Loss,211,,
212,TSLA,212,2019-11-01 23:59:59.999989,316.32,316.48,309.8,313.31,6383900.0,0.0,313.309998,TestStrategy,212,737364.9999999999,Broker,212,1000.0,1000.0,BuySell,212,,,Trades - Net Profit/Loss,212,,
213,TSLA,213,2019-11-04 23:59:59.999989,314.8,321.94,309.26,317.47,8787000.0,0.0,317.470001,TestStrategy,213,737367.9999999999,Broker,213,1000.0,1000.0,BuySell,213,,,Trades - Net Profit/Loss,213,,
214,TSLA,214,2019-11-05 23:59:59.999989,319.62,323.51,316.12,317.22,6943400.0,0.0,317.220001,TestStrategy,214,737368.9999999999,Broker,214,1000.0,1000.0,BuySell,214,,,Trades - Net Profit/Loss,214,,
215,TSLA,215,2019-11-06 23:59:59.999989,318.0,326.72,314.5,326.58,7940900.0,0.0,326.579987,TestStrategy,215,737369.9999999999,Broker,215,1000.0,1000.0,BuySell,215,,,Trades - Net Profit/Loss,215,,
216,TSLA,216,2019-11-07 23:59:59.999989,329.14,341.5,328.02,335.54,14467300.0,0.0,335.540009,TestStrategy,216,737370.9999999999,Broker,216,1000.0,1000.0,BuySell,216,,,Trades - Net Profit/Loss,216,,
217,TSLA,217,2019-11-08 23:59:59.999989,334.5,337.46,332.5,337.14,6069200.0,0.0,337.140015,TestStrategy,217,737371.9999999999,Broker,217,1000.0,1000.0,BuySell,217,,,Trades - Net Profit/Loss,217,,
218,TSLA,218,2019-11-11 23:59:59.999989,343.95,349.19,342.0,345.09,9986700.0,0.0,345.089996,TestStrategy,218,737374.9999999999,Broker,218,1000.0,1000.0,BuySell,218,,,Trades - Net Profit/Loss,218,,
219,TSLA,219,2019-11-12 23:59:59.999989,346.9,350.37,344.04,349.93,7359400.0,0.0,349.929993,TestStrategy,219,737375.9999999999,Broker,219,1000.0,1000.0,BuySell,219,,,Trades - Net Profit/Loss,219,,
220,TSLA,220,2019-11-13 23:59:59.999989,355.0,356.33,345.18,346.11,8420100.0,0.0,346.109985,TestStrategy,220,737376.9999999999,Broker,220,1000.0,1000.0,BuySell,220,,,Trades - Net Profit/Loss,220,,
221,TSLA,221,2019-11-14 23:59:59.999989,346.11,353.84,342.91,349.35,6464900.0,0.0,349.350006,TestStrategy,221,737377.9999999999,Broker,221,1000.0,1000.0,BuySell,221,,,Trades - Net Profit/Loss,221,,
222,TSLA,222,2019-11-15 23:59:59.999989,350.64,352.8,348.36,352.17,4809000.0,0.0,352.170013,TestStrategy,222,737378.9999999999,Broker,222,1000.0,1000.0,BuySell,222,,,Trades - Net Profit/Loss,222,,
223,TSLA,223,2019-11-18 23:59:59.999989,352.92,353.15,346.1,349.99,4400400.0,0.0,349.98999,TestStrategy,223,737381.9999999999,Broker,223,1000.0,1000.0,BuySell,223,,,Trades - Net Profit/Loss,223,,
224,TSLA,224,2019-11-19 23:59:59.999989,351.75,359.99,347.8,359.52,7724800.0,0.0,359.519989,TestStrategy,224,737382.9999999999,Broker,224,1000.0,1000.0,BuySell,224,,,Trades - Net Profit/Loss,224,,
225,TSLA,225,2019-11-20 23:59:59.999989,360.0,361.2,349.57,352.22,6725100.0,0.0,352.220001,TestStrategy,225,737383.9999999999,Broker,225,1000.0,1000.0,BuySell,225,,,Trades - Net Profit/Loss,225,,
226,TSLA,226,2019-11-21 23:59:59.999989,354.51,360.84,354.0,354.83,6110000.0,0.0,354.829987,TestStrategy,226,737384.9999999999,Broker,226,1000.0,1000.0,BuySell,226,,,Trades - Net Profit/Loss,226,,
227,TSLA,227,2019-11-22 23:59:59.999989,340.16,341.0,330.0,333.04,16870600.0,0.0,333.040009,TestStrategy,227,737385.9999999999,Broker,227,1000.0,1000.0,BuySell,227,,,Trades - Net Profit/Loss,227,,
228,TSLA,228,2019-11-25 23:59:59.999989,344.32,344.57,334.46,336.34,12339500.0,0.0,336.339996,TestStrategy,228,737388.9999999999,Broker,228,1000.0,1000.0,BuySell,228,,,Trades - Net Profit/Loss,228,,
229,TSLA,229,2019-11-26 23:59:59.999989,335.27,335.5,327.1,328.92,7947400.0,0.0,328.920013,TestStrategy,229,737389.9999999999,Broker,229,1000.0,1000.0,BuySell,229,,,Trades - Net Profit/Loss,229,,
230,TSLA,230,2019-11-27 23:59:59.999989,331.12,333.93,328.57,331.29,5555600.0,0.0,331.290009,TestStrategy,230,737390.9999999999,Broker,230,1000.0,1000.0,BuySell,230,,,Trades - Net Profit/Loss,230,,
231,TSLA,231,2019-11-29 23:59:59.999989,331.11,331.26,327.5,329.94,2465600.0,0.0,329.940002,TestStrategy,231,737392.9999999999,Broker,231,1000.0,1000.0,BuySell,231,,,Trades - Net Profit/Loss,231,,
232,TSLA,232,2019-12-02 23:59:59.999989,329.4,336.38,328.69,334.87,6074500.0,0.0,334.869995,TestStrategy,232,737395.9999999999,Broker,232,1000.0,1000.0,BuySell,232,,,Trades - Net Profit/Loss,232,,
233,TSLA,233,2019-12-03 23:59:59.999989,332.62,337.91,332.19,336.2,6573700.0,0.0,336.200012,TestStrategy,233,737396.9999999999,Broker,233,1000.0,1000.0,BuySell,233,,,Trades - Net Profit/Loss,233,,
234,TSLA,234,2019-12-04 23:59:59.999989,337.75,337.86,332.85,333.03,5533000.0,0.0,333.029999,TestStrategy,234,737397.9999999999,Broker,234,1000.0,1000.0,BuySell,234,,,Trades - Net Profit/Loss,234,,
235,TSLA,235,2019-12-05 23:59:59.999989,332.83,334.42,327.25,330.37,3724600.0,0.0,330.369995,TestStrategy,235,737398.9999999999,Broker,235,1000.0,1000.0,BuySell,235,,,Trades - Net Profit/Loss,235,,
236,TSLA,236,2019-12-06 23:59:59.999989,335.0,338.86,334.77,335.89,7612400.0,0.0,335.890015,TestStrategy,236,737399.9999999999,Broker,236,1000.0,1000.0,BuySell,236,,,Trades - Net Profit/Loss,236,,
237,TSLA,237,2019-12-09 23:59:59.999989,336.59,344.45,335.08,339.53,9023100.0,0.0,339.529999,TestStrategy,237,737402.9999999999,Broker,237,1000.0,1000.0,BuySell,237,,,Trades - Net Profit/Loss,237,,
